TransactionID,CustomerID,Amount,Date,Time,Merchant,Location,TransactionType,AccountBalance,DeviceID
TXN000943,CUST0011,2703.98,2026-06-14,17:39:01,Dining,USA,Wire Transfer,96010.19,DEV5552
TXN001390,CUST0011,2071.6,2026-06-14,23:00:01,Electronics,India,POS,16733.46,DEV5552
TXN000093,CUST0011,1573.02,2026-06-15,08:51:01,Online Shopping,USA,ATM,91875.74,DEV5552
TXN003714,CUST0011,831.98,2026-06-16,01:20:01,Utilities,India,ATM,32589.43,DEV5552
TXN003901,CUST0011,989.74,2026-06-17,01:38:01,Electronics,India,Wire Transfer,90374.23,DEV5552
TXN000404,CUST0011,1414.33,2026-06-17,05:42:01,Grocery,Germany,POS,98078.39,DEV5552
TXN004113,CUST0011,550.71,2026-06-18,05:30:01,ATM Withdrawal,Australia,Wire Transfer,88086.74,DEV5552
TXN003315,CUST0011,112.77,2026-06-19,03:53:01,ATM Withdrawal,Singapore,Mobile Payment,6023.19,DEV6574
TXN001346,CUST0011,1731.12,2026-06-19,14:24:01,Dining,India,ATM,58432.08,DEV5552
TXN003443,CUST0011,1837.44,2026-06-22,21:02:01,Fuel,India,POS,80639.79,DEV6574
TXN001872,CUST0011,109.27,2026-06-23,14:30:01,Dining,Singapore,ATM,72199.47,DEV6574
TXN004280,CUST0011,1956.45,2026-06-23,17:52:01,ATM Withdrawal,UAE,Mobile Payment,7404.49,DEV5552
TXN001787,CUST0011,416.6,2026-06-23,19:46:01,ATM Withdrawal,UK,Wire Transfer,93307.84,DEV6574
TXN001508,CUST0011,585.89,2026-06-25,06:19:01,Online Shopping,UAE,Wire Transfer,45533.01,DEV6574
TXN001586,CUST0011,1196.97,2026-06-27,08:33:01,Grocery,Germany,POS,80436.73,DEV5552
TXN002685,CUST0011,2909.24,2026-06-27,18:39:01,Dining,Singapore,ATM,19769.54,DEV5552
TXN004692,CUST0011,32088.48,2026-06-28,03:47:01,Electronics,Syria,Online,40298.78,DEV6574
TXN003357,CUST0011,1682.72,2026-06-28,12:37:01,Fuel,India,Online,62925.82,DEV6574
TXN003763,CUST0011,1994.7,2026-06-30,06:39:01,Electronics,India,Online,55690.71,DEV6574
TXN003433,CUST0011,2619.62,2026-07-01,00:48:01,Entertainment,India,Wire Transfer,36958.33,DEV5552
TXN000963,CUST0011,407.58,2026-07-01,03:17:01,Grocery,Australia,Online,98964.09,DEV6574
TXN001583,CUST0012,1884.86,2026-06-01,07:55:01,Electronics,Australia,Wire Transfer,83125.72,DEV4527
TXN004497,CUST0012,1283.55,2026-06-03,02:32:01,Entertainment,Singapore,Online,67497.65,DEV4527
TXN003598,CUST0012,253.75,2026-06-04,22:56:01,Online Shopping,UK,Wire Transfer,90117.87,DEV4527
TXN000477,CUST0012,103.51,2026-06-05,00:13:01,Entertainment,India,Online,10776.61,DEV4527
TXN004937,CUST0012,954.93,2026-06-06,00:18:01,Utilities,Australia,Wire Transfer,87687.62,DEV4527
TXN002244,CUST0012,596.26,2026-06-06,05:37:01,Fuel,UAE,POS,80412.58,DEV4527
TXN000978,CUST0012,1011.18,2026-06-06,07:51:01,Jewelry,USA,Online,89418.64,DEV4527
TXN004138,CUST0012,2049.41,2026-06-06,21:44:01,Entertainment,Australia,Wire Transfer,35860.14,DEV4527
TXN000817,CUST0012,530.7,2026-06-07,00:36:01,Travel,UK,ATM,84905.88,DEV4527
TXN003605,CUST0012,2713.94,2026-06-07,06:23:01,Online Shopping,UK,Mobile Payment,3194.9,DEV4527
TXN000189,CUST0012,58.5,2026-06-08,17:27:01,Utilities,Singapore,Mobile Payment,72281.18,DEV4527
TXN001840,CUST0012,292.24,2026-06-11,11:50:01,Grocery,UK,Online,36671.3,DEV4527
TXN000112,CUST0012,58.56,2026-06-12,03:05:01,Electronics,Australia,ATM,24871.47,DEV4527
TXN002277,CUST0012,40.75,2026-06-14,02:26:01,Jewelry,UAE,Online,15237.87,DEV4527
TXN002080,CUST0012,2568.06,2026-06-18,02:03:01,Electronics,India,Online,85199.87,DEV4527
TXN004162,CUST0012,2902.64,2026-06-18,14:14:01,Dining,UK,Wire Transfer,77037.36,DEV4527
TXN003035,CUST0012,1831.82,2026-06-19,07:49:01,Entertainment,Australia,Online,3743.17,DEV4527
TXN000081,CUST0012,621.23,2026-06-19,19:18:01,Travel,USA,ATM,29655.27,DEV4527
TXN001388,CUST0012,2008.91,2026-06-20,01:57:01,Utilities,Germany,ATM,21282.75,DEV4527
TXN002704,CUST0012,36.65,2026-06-22,22:44:01,Grocery,Singapore,Online,40731.25,DEV4527
TXN003785,CUST0012,1210.08,2026-06-23,03:16:01,Entertainment,India,Wire Transfer,26818.24,DEV4527
TXN004492,CUST0012,2707.9,2026-06-24,03:23:01,Travel,UK,Mobile Payment,97319.29,DEV4527
TXN002117,CUST0012,2039.69,2026-06-24,07:06:01,Utilities,India,Mobile Payment,36233.21,DEV4527
TXN002437,CUST0012,851.73,2026-06-24,11:56:01,Online Shopping,UK,Online,51865.68,DEV4527
TXN001802,CUST0012,2352.97,2026-06-24,22:09:01,Grocery,India,Online,3637.9,DEV4527
TXN004900,CUST0012,1056.94,2026-06-25,01:30:01,ATM Withdrawal,UK,Online,64083.35,DEV4527
TXN003185,CUST0012,1226.23,2026-06-26,05:54:01,Entertainment,UK,Wire Transfer,60358.85,DEV4527
TXN000244,CUST0012,381.47,2026-06-26,08:19:01,Travel,Australia,Wire Transfer,46195.3,DEV4527
TXN001646,CUST0012,2410.58,2026-06-28,00:26:01,Electronics,USA,Mobile Payment,15634.4,DEV4527
TXN004285,CUST0012,1660.47,2026-06-28,03:39:01,ATM Withdrawal,India,Mobile Payment,14640.12,DEV4527
TXN004968,CUST0012,2980.3,2026-06-28,20:25:01,Grocery,Singapore,POS,27367.86,DEV4527
TXN003454,CUST0012,2804.92,2026-06-29,06:10:01,Dining,USA,POS,71963.05,DEV4527
TXN000733,CUST0012,948.7,2026-06-29,16:37:01,Entertainment,UAE,Wire Transfer,62757.23,DEV4527
TXN004513,CUST0012,1847.19,2026-06-30,18:42:01,Utilities,India,Wire Transfer,56355.81,DEV4527
TXN000526,CUST0013,119.8,2026-06-02,14:40:01,Grocery,Australia,Mobile Payment,83963.43,DEV2519
TXN004979,CUST0013,335.34,2026-06-05,11:43:01,Travel,Australia,Online,16613.8,DEV2519
TXN000772,CUST0013,557.4,2026-06-10,03:31:01,Entertainment,UAE,POS,13110.46,DEV2519
TXN002781,CUST0013,741.26,2026-06-10,21:33:01,Grocery,Germany,POS,55003.71,DEV2674
TXN002703,CUST0013,1925.21,2026-06-11,10:08:01,Electronics,India,ATM,4677.04,DEV2674
TXN001961,CUST0013,2049.72,2026-06-13,00:18:01,Grocery,Australia,ATM,71809.49,DEV2674
TXN003867,CUST0013,939.0,2026-06-15,10:27:01,Jewelry,Germany,Wire Transfer,38351.29,DEV2519
TXN001812,CUST0013,381.73,2026-06-16,15:47:01,Grocery,UK,POS,75153.24,DEV2519
TXN000650,CUST0013,239.71,2026-06-17,15:17:01,Travel,USA,POS,60277.49,DEV2674
TXN003900,CUST0013,689.39,2026-06-18,15:04:01,Entertainment,India,Wire Transfer,27987.57,DEV2519
TXN000280,CUST0013,2176.05,2026-06-19,08:10:01,Grocery,Germany,Wire Transfer,68638.08,DEV2674
TXN001959,CUST0013,664.86,2026-06-23,16:27:01,Travel,USA,Wire Transfer,50304.68,DEV2674
TXN002205,CUST0013,1591.97,2026-06-24,18:06:01,Dining,Australia,Wire Transfer,61185.02,DEV2674
TXN003139,CUST0013,2314.45,2026-06-25,22:00:01,Electronics,India,ATM,42989.11,DEV2519
TXN004098,CUST0013,703.59,2026-06-30,16:11:01,Jewelry,UAE,ATM,26432.18,DEV2519
TXN004466,CUST0014,2623.86,2026-06-01,17:29:01,Travel,Germany,POS,99548.9,DEV2584
TXN004913,CUST0014,220.86,2026-06-06,18:47:01,ATM Withdrawal,Australia,POS,90063.72,DEV6881
TXN003511,CUST0014,1192.88,2026-06-06,22:49:01,Jewelry,Germany,ATM,59858.27,DEV6881
TXN003586,CUST0014,2123.94,2026-06-07,01:49:01,Fuel,Australia,POS,98143.6,DEV2584
TXN003014,CUST0014,2787.93,2026-06-07,13:55:01,Fuel,UK,Wire Transfer,3233.21,DEV6881
TXN000203,CUST0014,1819.45,2026-06-07,20:39:01,Utilities,Singapore,Wire Transfer,96923.13,DEV6881
TXN002749,CUST0014,2957.58,2026-06-09,00:16:01,Dining,Singapore,Mobile Payment,5522.16,DEV6881
TXN004295,CUST0014,2783.17,2026-06-09,04:34:01,Travel,Germany,ATM,44480.05,DEV2584
TXN003124,CUST0014,518.96,2026-06-09,13:19:01,Fuel,India,ATM,30078.74,DEV6881
TXN004130,CUST0014,2308.51,2026-06-09,19:46:01,Entertainment,Singapore,Online,58846.92,DEV2584
TXN004825,CUST0014,649.28,2026-06-09,20:18:01,Fuel,Singapore,POS,63995.24,DEV6881
TXN001408,CUST0014,478.59,2026-06-11,12:14:01,ATM Withdrawal,Germany,Wire Transfer,18851.21,DEV6881
TXN002330,CUST0014,563.48,2026-06-12,07:30:01,Fuel,Germany,POS,2857.54,DEV2584
TXN002440,CUST0014,711.85,2026-06-14,06:18:01,Jewelry,Australia,POS,81275.15,DEV2584
TXN000438,CUST0014,107.36,2026-06-14,09:52:01,Jewelry,UK,Online,46262.41,DEV2584
TXN003241,CUST0014,1092.74,2026-06-16,12:05:01,Travel,UAE,POS,37850.18,DEV2584
TXN000950,CUST0014,1903.6,2026-06-17,04:02:01,Dining,USA,ATM,43181.51,DEV2584
TXN001685,CUST0014,1314.36,2026-06-17,11:29:01,Entertainment,India,Wire Transfer,43022.88,DEV2584
TXN001644,CUST0014,388.02,2026-06-18,02:09:01,ATM Withdrawal,India,Mobile Payment,54823.38,DEV2584
TXN000930,CUST0014,2334.81,2026-06-21,06:03:01,Utilities,UAE,Wire Transfer,70971.89,DEV2584
TXN002519,CUST0014,465.63,2026-06-22,22:06:01,Online Shopping,USA,POS,20646.76,DEV6881
TXN001420,CUST0014,1352.3,2026-06-23,03:34:01,Online Shopping,Germany,POS,28010.82,DEV6881
TXN001171,CUST0014,1912.44,2026-06-24,01:39:01,Fuel,India,Wire Transfer,41571.34,DEV2584
TXN003031,CUST0014,1449.03,2026-06-24,06:21:01,Online Shopping,Australia,ATM,73759.51,DEV2584
TXN002857,CUST0014,768.65,2026-06-24,07:31:01,Fuel,UAE,Online,63257.93,DEV6881
TXN004919,CUST0014,2821.04,2026-06-25,17:32:01,Online Shopping,UK,Mobile Payment,50911.06,DEV6881
TXN001786,CUST0014,276.82,2026-06-25,18:01:01,Jewelry,India,Wire Transfer,11346.05,DEV2584
TXN001902,CUST0014,2196.92,2026-06-29,03:04:01,Travel,UK,POS,82507.44,DEV6881
TXN004724,CUST0015,2996.22,2026-06-03,15:13:01,Dining,UK,Mobile Payment,58454.56,DEV5333
TXN002604,CUST0015,2105.26,2026-06-04,12:58:01,Jewelry,UK,Wire Transfer,35438.94,DEV1711
TXN004796,CUST0015,1345.77,2026-06-07,07:40:01,Dining,Singapore,Wire Transfer,70081.34,DEV1711
TXN002996,CUST0015,768.41,2026-06-09,20:26:01,Jewelry,UAE,POS,33666.0,DEV1711
TXN002733,CUST0015,2158.01,2026-06-11,19:18:01,Fuel,USA,ATM,59842.22,DEV5333
TXN003246,CUST0015,1054.17,2026-06-13,03:25:01,Dining,UAE,Wire Transfer,29880.35,DEV1711
TXN002334,CUST0015,851.33,2026-06-13,22:43:01,ATM Withdrawal,UAE,ATM,2022.01,DEV1711
TXN002458,CUST0015,1709.5,2026-06-15,04:45:01,Utilities,Singapore,POS,20972.21,DEV5333
TXN000285,CUST0015,2302.86,2026-06-16,10:40:01,Travel,USA,POS,25537.85,DEV5333
TXN002504,CUST0015,1403.39,2026-06-18,03:09:01,Utilities,Germany,ATM,70623.43,DEV5333
TXN004337,CUST0015,2211.97,2026-06-21,12:29:01,Jewelry,UK,Online,40578.54,DEV5333
TXN001207,CUST0015,301.45,2026-06-22,19:38:01,Fuel,Singapore,Online,65855.42,DEV5333
TXN000259,CUST0015,1365.58,2026-06-30,07:25:01,Grocery,Singapore,ATM,66941.88,DEV5333
TXN003565,CUST0015,1671.5,2026-07-01,05:39:01,Fuel,Australia,ATM,36208.99,DEV1711
TXN002291,CUST0016,1399.01,2026-05-31,20:46:01,Grocery,Australia,Online,80816.12,DEV9785
TXN000990,CUST0016,529.0,2026-06-02,14:06:01,Grocery,USA,Wire Transfer,83435.33,DEV3045
TXN002406,CUST0016,1993.09,2026-06-03,13:06:01,Travel,India,ATM,83499.27,DEV9785
TXN003327,CUST0016,19322.4,2026-06-04,01:01:01,Utilities,North Korea,Wire Transfer,86798.13,DEV9785
TXN001336,CUST0016,2469.1,2026-06-04,22:48:01,Dining,Australia,Wire Transfer,78844.97,DEV3045
TXN003439,CUST0016,2374.23,2026-06-05,01:25:01,Online Shopping,Australia,Mobile Payment,43617.01,DEV9785
TXN002226,CUST0016,800.86,2026-06-06,01:21:01,Grocery,Germany,POS,9440.05,DEV9785
TXN002592,CUST0016,193.54,2026-06-06,20:45:01,Utilities,Germany,POS,49080.68,DEV9785
TXN004579,CUST0016,2667.41,2026-06-07,03:49:01,Fuel,UAE,POS,9087.68,DEV3045
TXN001552,CUST0016,21706.99,2026-06-07,04:51:01,Online Shopping,Singapore,Mobile Payment,46568.81,DEV3045
TXN001886,CUST0016,2786.38,2026-06-08,11:36:01,Dining,UAE,POS,59373.63,DEV9785
TXN001137,CUST0016,2038.38,2026-06-09,02:19:01,Online Shopping,Australia,Mobile Payment,72113.61,DEV9785
TXN001184,CUST0016,2224.13,2026-06-09,07:37:01,Travel,Australia,POS,32822.86,DEV3045
TXN001826,CUST0016,1262.17,2026-06-09,11:20:01,Entertainment,UK,POS,83052.25,DEV9785
TXN001936,CUST0016,49.01,2026-06-16,12:54:01,Jewelry,India,Mobile Payment,43418.84,DEV9785
TXN002094,CUST0016,500.4,2026-06-18,16:45:01,Jewelry,Germany,Online,85921.66,DEV9785
TXN000572,CUST0016,164.34,2026-06-18,23:54:01,Utilities,UK,POS,29394.75,DEV9785
TXN000290,CUST0016,11374.37,2026-06-19,03:16:01,Electronics,Iran,ATM,70749.26,DEV3045
TXN003754,CUST0016,2528.8,2026-06-20,01:27:01,Fuel,UAE,Wire Transfer,4077.12,DEV9785
TXN001295,CUST0016,1618.31,2026-06-21,04:35:01,Fuel,Germany,POS,47712.25,DEV9785
TXN003959,CUST0016,814.92,2026-06-22,10:39:01,Grocery,Germany,POS,56466.79,DEV9785
TXN004576,CUST0016,2255.51,2026-06-22,15:43:01,Electronics,India,Wire Transfer,10227.45,DEV3045
TXN003556,CUST0016,466.1,2026-06-22,23:00:01,Online Shopping,Germany,ATM,45255.78,DEV3045
TXN002550,CUST0016,2895.44,2026-06-23,11:48:01,Fuel,India,Online,58647.41,DEV3045
TXN004396,CUST0016,920.18,2026-06-25,17:54:01,Electronics,Singapore,Online,48523.79,DEV3045
TXN003269,CUST0016,1975.12,2026-06-26,08:19:01,Utilities,UK,ATM,52327.54,DEV3045
TXN000068,CUST0016,2061.43,2026-06-28,06:45:01,Entertainment,Germany,POS,90027.41,DEV3045
TXN000239,CUST0016,2107.27,2026-06-28,14:26:01,Dining,USA,Online,71428.09,DEV9785
TXN000806,CUST0017,891.8,2026-06-02,11:21:01,Jewelry,Germany,POS,62112.9,DEV5803
TXN004494,CUST0017,2010.55,2026-06-04,01:46:01,Jewelry,UAE,Online,41660.0,DEV5803
TXN000600,CUST0017,2091.92,2026-06-05,07:28:01,Travel,Singapore,Wire Transfer,25120.82,DEV2291
TXN002316,CUST0017,39.7,2026-06-08,04:40:01,Fuel,India,Online,72259.74,DEV2291
TXN001595,CUST0017,2447.5,2026-06-10,23:51:01,Dining,Singapore,Wire Transfer,99120.24,DEV5803
TXN004333,CUST0017,360.44,2026-06-15,01:52:01,Travel,UK,Online,60009.36,DEV2291
TXN000452,CUST0017,88.83,2026-06-16,11:21:01,ATM Withdrawal,Germany,POS,11288.91,DEV2291
TXN003936,CUST0017,1890.19,2026-06-16,14:02:01,Online Shopping,Germany,POS,43049.32,DEV5803
TXN003419,CUST0017,19855.29,2026-06-17,04:31:01,Utilities,USA,ATM,38794.32,DEV2291
TXN003705,CUST0017,1342.39,2026-06-18,09:52:01,Dining,Australia,Online,76189.34,DEV5803
TXN000129,CUST0017,1581.83,2026-06-23,17:48:01,Jewelry,Australia,Mobile Payment,8301.32,DEV5803
TXN003167,CUST0017,1066.91,2026-06-24,17:38:01,Grocery,India,POS,95742.51,DEV2291
TXN004746,CUST0017,1606.04,2026-06-25,06:50:01,Travel,Singapore,Wire Transfer,40839.93,DEV5803
TXN003259,CUST0017,2915.51,2026-06-26,03:48:01,Utilities,UK,Mobile Payment,28724.04,DEV5803
TXN001624,CUST0017,2697.34,2026-06-28,21:33:01,Dining,UK,Mobile Payment,85729.17,DEV2291
TXN002716,CUST0017,547.33,2026-06-29,14:06:01,Grocery,UAE,Mobile Payment,74219.91,DEV2291
TXN002345,CUST0017,1023.32,2026-06-30,18:56:01,Online Shopping,Singapore,ATM,48689.17,DEV5803
TXN003996,CUST0018,2129.98,2026-06-02,22:59:01,Entertainment,Singapore,ATM,56246.25,DEV2139
TXN004742,CUST0018,586.41,2026-06-03,10:34:01,Dining,India,ATM,86089.28,DEV2139
TXN001712,CUST0018,704.02,2026-06-07,00:47:01,Online Shopping,USA,ATM,71776.97,DEV4150
TXN001551,CUST0018,1525.09,2026-06-07,04:17:01,Electronics,India,Online,74689.43,DEV2139
TXN002822,CUST0018,584.41,2026-06-07,13:48:01,Entertainment,Germany,POS,48343.69,DEV4150
TXN000502,CUST0018,2739.48,2026-06-09,16:12:01,Electronics,UK,POS,29957.06,DEV2139
TXN001917,CUST0018,2353.18,2026-06-10,01:14:01,Online Shopping,UAE,Wire Transfer,26347.32,DEV4150
TXN001391,CUST0018,776.93,2026-06-11,00:05:01,Jewelry,UAE,ATM,54089.75,DEV2139
TXN001965,CUST0018,1706.79,2026-06-12,23:27:01,Dining,Australia,POS,42560.16,DEV4150
TXN000773,CUST0018,936.01,2026-06-14,09:54:01,Online Shopping,Germany,Wire Transfer,48047.53,DEV4150
TXN003647,CUST0018,2572.58,2026-06-16,05:20:01,Entertainment,USA,Online,5966.22,DEV2139
TXN002443,CUST0018,2853.87,2026-06-22,17:58:01,Entertainment,Germany,POS,32287.31,DEV4150
TXN001442,CUST0018,875.07,2026-06-23,09:56:01,ATM Withdrawal,USA,Wire Transfer,80558.58,DEV2139
TXN002815,CUST0018,974.79,2026-06-23,17:29:01,Fuel,India,Wire Transfer,86896.98,DEV4150
TXN002129,CUST0018,2770.18,2026-06-25,09:33:01,Travel,UAE,Wire Transfer,49970.69,DEV2139
TXN000038,CUST0018,2803.4,2026-06-26,07:39:01,Fuel,Singapore,POS,29001.06,DEV2139
TXN002225,CUST0018,1044.4,2026-06-26,14:38:01,Fuel,India,Wire Transfer,12327.8,DEV4150
TXN004135,CUST0018,570.67,2026-06-27,16:38:01,Travel,Singapore,ATM,65108.38,DEV4150
TXN002670,CUST0018,2466.9,2026-06-28,22:19:01,Grocery,Australia,Mobile Payment,29925.61,DEV2139
TXN003814,CUST0019,1873.38,2026-06-02,03:54:01,Entertainment,Singapore,Mobile Payment,14301.62,DEV4733
TXN001110,CUST0019,311.73,2026-06-05,10:37:01,Dining,Germany,POS,60547.47,DEV4733
TXN001757,CUST0019,2479.19,2026-06-05,15:14:01,Electronics,Australia,ATM,86980.02,DEV4733
TXN003983,CUST0019,477.07,2026-06-06,04:13:01,ATM Withdrawal,Australia,Wire Transfer,50055.99,DEV4733
TXN002538,CUST0019,2916.13,2026-06-07,17:46:01,Dining,Singapore,Wire Transfer,49333.99,DEV4733
TXN003798,CUST0019,1021.75,2026-06-08,14:43:01,Travel,USA,Mobile Payment,52042.69,DEV4733
TXN000906,CUST0019,2769.96,2026-06-10,04:02:01,ATM Withdrawal,UAE,Wire Transfer,10634.64,DEV4733
TXN000379,CUST0019,2871.39,2026-06-11,10:32:01,Electronics,Singapore,Mobile Payment,16777.68,DEV4733
TXN001871,CUST0019,1968.61,2026-06-12,16:18:01,Electronics,India,Mobile Payment,78619.78,DEV4733
TXN003339,CUST0019,927.68,2026-06-12,21:24:01,Dining,India,Wire Transfer,8536.67,DEV4733
TXN002650,CUST0019,2164.18,2026-06-13,14:51:01,ATM Withdrawal,UAE,ATM,41994.42,DEV4733
TXN002795,CUST0019,901.59,2026-06-13,22:01:01,Electronics,UAE,ATM,19371.31,DEV4733
TXN003140,CUST0019,781.19,2026-06-15,00:53:01,Utilities,UK,Mobile Payment,9108.17,DEV4733
TXN004606,CUST0019,690.88,2026-06-15,13:07:01,Dining,Australia,ATM,81910.97,DEV4733
TXN003436,CUST0019,512.37,2026-06-16,15:23:01,ATM Withdrawal,India,Wire Transfer,5758.56,DEV4733
TXN001036,CUST0019,2065.14,2026-06-20,20:31:01,Online Shopping,Germany,Wire Transfer,81046.36,DEV4733
TXN001647,CUST0019,2215.85,2026-06-21,11:23:01,Entertainment,UK,Online,68452.55,DEV4733
TXN001937,CUST0019,795.68,2026-06-23,08:48:01,Dining,Australia,Wire Transfer,50594.43,DEV4733
TXN000083,CUST0019,66.04,2026-06-23,19:45:01,Online Shopping,India,Mobile Payment,43499.14,DEV4733
TXN001684,CUST0019,2858.83,2026-06-24,00:24:01,Dining,Australia,ATM,89851.87,DEV4733
TXN003496,CUST0019,1461.72,2026-06-25,03:23:01,Electronics,Singapore,Mobile Payment,35258.55,DEV4733
TXN001004,CUST0019,2958.57,2026-06-25,08:34:01,Entertainment,UK,Online,94043.12,DEV4733
TXN000185,CUST0019,2017.64,2026-06-25,13:04:01,Entertainment,USA,Online,87077.91,DEV4733
TXN002014,CUST0019,996.55,2026-06-25,15:39:01,Grocery,UK,Mobile Payment,93401.18,DEV4733
TXN001008,CUST0019,289.57,2026-06-28,09:00:01,Entertainment,Germany,Mobile Payment,90112.53,DEV4733
TXN001139,CUST0019,83.84,2026-06-29,03:27:01,Online Shopping,Singapore,ATM,97534.78,DEV4733
TXN003299,CUST0019,1828.38,2026-06-30,06:41:01,Utilities,UAE,ATM,46805.32,DEV4733
TXN001824,CUST0019,787.51,2026-06-30,07:15:01,Travel,Singapore,Online,76025.43,DEV4733
TXN002168,CUST0020,1390.86,2026-06-04,14:02:01,Dining,UK,ATM,54005.91,DEV4814
TXN004083,CUST0020,1539.24,2026-06-04,14:18:01,Jewelry,Singapore,POS,4602.12,DEV4814
TXN002342,CUST0020,1042.6,2026-06-06,01:35:01,Online Shopping,Australia,Online,50597.33,DEV4814
TXN001719,CUST0020,44518.17,2026-06-06,02:23:01,Electronics,Australia,Online,26848.74,DEV4814
TXN003432,CUST0020,497.95,2026-06-09,12:40:01,Grocery,USA,Mobile Payment,87281.82,DEV4814
TXN003740,CUST0020,1943.72,2026-06-10,02:28:01,Entertainment,Germany,Online,75078.02,DEV4814
TXN004994,CUST0020,1774.89,2026-06-10,23:29:01,Fuel,USA,ATM,39399.18,DEV2307
TXN000356,CUST0020,2910.73,2026-06-11,01:39:01,ATM Withdrawal,India,Online,55499.06,DEV4814
TXN004467,CUST0020,996.72,2026-06-11,20:11:01,Travel,USA,Wire Transfer,44907.91,DEV2307
TXN004058,CUST0020,1267.17,2026-06-14,04:05:01,Online Shopping,India,POS,66440.86,DEV2307
TXN001016,CUST0020,977.96,2026-06-19,13:27:01,Online Shopping,Australia,POS,15900.12,DEV4814
TXN003034,CUST0020,1505.5,2026-06-22,11:39:01,Utilities,India,Wire Transfer,1689.76,DEV4814
TXN003602,CUST0020,45025.02,2026-06-24,01:15:01,Jewelry,Syria,Mobile Payment,59179.72,DEV4814
TXN004959,CUST0020,2434.77,2026-06-25,06:29:01,Fuel,Germany,Online,33961.33,DEV4814
TXN001976,CUST0020,2008.7,2026-06-27,06:12:01,Jewelry,Germany,POS,38012.34,DEV4814
TXN003255,CUST0020,362.18,2026-06-27,12:44:01,Dining,UAE,POS,82054.69,DEV4814
TXN003274,CUST0020,1871.52,2026-06-29,03:40:01,Online Shopping,Singapore,Mobile Payment,40732.65,DEV2307
TXN004674,CUST0020,2748.33,2026-06-29,06:20:01,Utilities,Germany,Mobile Payment,79947.13,DEV2307
TXN004159,CUST0020,2748.67,2026-07-01,17:09:01,Online Shopping,Australia,Online,15965.67,DEV2307
TXN003938,CUST0021,167.58,2026-06-01,03:06:01,Travel,Germany,Mobile Payment,92907.23,DEV7227
TXN004921,CUST0021,2880.48,2026-06-01,05:38:01,Entertainment,Singapore,ATM,21587.68,DEV7227
TXN003261,CUST0021,1502.12,2026-06-03,08:29:01,Grocery,Singapore,ATM,35069.57,DEV7227
TXN000303,CUST0021,1198.43,2026-06-04,04:08:01,Fuel,Germany,POS,64544.77,DEV7227
TXN000449,CUST0021,1962.51,2026-06-08,04:38:01,Fuel,UAE,Mobile Payment,64819.79,DEV7227
TXN000869,CUST0021,511.62,2026-06-12,06:42:01,Jewelry,Germany,Mobile Payment,61330.03,DEV7227
TXN004786,CUST0021,2081.81,2026-06-12,19:09:01,Fuel,UK,ATM,38283.82,DEV7227
TXN003611,CUST0021,2454.92,2026-06-14,04:48:01,Utilities,Germany,ATM,19646.2,DEV7227
TXN003545,CUST0021,126.56,2026-06-17,23:02:01,Jewelry,UAE,Mobile Payment,13505.2,DEV7227
TXN003118,CUST0021,33980.32,2026-06-18,04:43:01,Electronics,USA,Online,32889.8,DEV7227
TXN002913,CUST0021,1531.73,2026-06-19,18:31:01,Online Shopping,USA,POS,76232.87,DEV7227
TXN004690,CUST0021,1249.37,2026-06-19,23:19:01,Fuel,India,POS,38724.43,DEV7227
TXN002042,CUST0021,790.66,2026-06-20,00:22:01,ATM Withdrawal,UK,ATM,19726.1,DEV7227
TXN003447,CUST0021,58.07,2026-06-22,14:00:01,Online Shopping,Singapore,Wire Transfer,93061.36,DEV7227
TXN004951,CUST0021,2768.33,2026-06-23,21:02:01,Entertainment,UAE,Wire Transfer,38926.83,DEV7227
TXN003075,CUST0021,297.18,2026-06-25,08:04:01,Dining,India,Mobile Payment,15731.15,DEV7227
TXN002871,CUST0021,1707.41,2026-06-25,13:50:01,Jewelry,UAE,ATM,99368.23,DEV7227
TXN001434,CUST0021,45.88,2026-06-29,16:46:01,Electronics,UAE,ATM,59225.72,DEV7227
TXN004556,CUST0021,1626.13,2026-07-01,04:49:01,Electronics,UAE,Online,63542.27,DEV7227
TXN004499,CUST0022,51.57,2026-06-01,09:45:01,Entertainment,UAE,ATM,76019.51,DEV8428
TXN001663,CUST0022,2836.9,2026-06-02,06:36:01,Jewelry,UAE,Online,36112.93,DEV6977
TXN000118,CUST0022,2985.34,2026-06-03,07:56:01,ATM Withdrawal,USA,ATM,32799.93,DEV8428
TXN000664,CUST0022,1376.27,2026-06-04,06:36:01,Fuel,UAE,Wire Transfer,23361.47,DEV6977
TXN000711,CUST0022,22889.96,2026-06-05,04:02:01,Jewelry,India,Mobile Payment,26366.33,DEV8428
TXN003110,CUST0022,1912.18,2026-06-07,23:38:01,Utilities,Germany,POS,31662.06,DEV6977
TXN000850,CUST0022,429.36,2026-06-08,16:46:01,Fuel,Australia,Online,17888.32,DEV8428
TXN003942,CUST0022,1182.85,2026-06-08,22:34:01,Entertainment,UAE,Online,84376.66,DEV8428
